objectid,comments,class,parktime_mins,surveydate,signinfo,meternumber,baynumber,drawingnumber,mode,st_areashape,st_lengthshape
3826,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,18.2977805369381,0
3827,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,20.2713933285238,0
3828,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,21.8121967514163,0
3829,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,18.7666180948248,0
3830,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,21.1835327632491,0
3831,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,18.7855952172544,0
3832,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,21.2194029369223,0
3833,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,17.892368252026,0
3834,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,19.6370131849379,0
3835,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,18.2978729761905,0
3836,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,19.4742216292378,0
3837,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,18.3382017798399,0
3838,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,18.4606300675941,0
3839,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,18.7437171657208,0
3840,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,18.4593783463075,0
3841,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,17.6889669994163,0
3842,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,17.7301741014062,0
3843,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,19.6366145582958,0
3844,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,18.6224505693343,0
3845,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,17.2834516076025,0
3846,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,18.4598337691054,0
3847,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,18.7440834477131,0
3848,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,18.3389486206841,0
3849,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,15.6602553337032,0
3850,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,16.6750929206855,0
3851,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,15.985910185868,0
3852,Glen Dhu (Door of Hope),Signed,30,2014-06-12T00:00:00.000Z,1/2P 90° Reverse Parking,,,787,active,18.2533299104778,0
3853,74-78 Elphin Rd,Signed,5,2014-06-19T00:00:00.000Z,"P5Minutes 8am-9:30am, 2:30-3:30; 2P 9:30am-2:30pm Mon-Fri",,,871,active,120.897342507521,0
3854,78-80 Elphin Rd,Signed,5,2014-06-19T00:00:00.000Z,"P5Minutes 8am-9:30am, 2:30-3:30; 2P 9:30am-2:30pm Mon-Fri",,,871,active,87.710706974105,0
3856,31-43 Thistle St West,Taxi Zone,,2014-06-25T00:00:00.000Z,Taxi Zone,,,876,active,26.399997244193,0
3857,"55A Frederick St (Canning St side, Brickfields)",Bus Stop,,2014-07-21T00:00:00.000Z,Bus Zone 8am-4pm Mon-Fri,,,878,active,99.4771941064015,0
3858,"55A Frederick St (Canning St side, Brickfields)",Bus Stop,,2014-07-21T00:00:00.000Z,Bus and Truck Zone 8am-5:30pm Mon-Fri,,,878,active,74.5835765223602,0
3859,,Signed,5,2008-04-12T00:00:00.000Z,P5 Minute Daily,,,,active,13.727217998179,0
3860,,Multibay Metered,180,2008-04-12T00:00:00.000Z,"3P Meter 9:30am-4:00pm Mon-Fri, 9:00am-11:30am Sat",BR19,,,active,12.3728960012427,0
3861,,Multibay Metered,180,2008-04-12T00:00:00.000Z,"3P Meter 9:30am-4:00pm Mon-Fri, 9:00am-11:30am Sat",BR19,,,active,13.7214060026393,0
3862,,Multibay Metered,180,2008-04-12T00:00:00.000Z,"3P Meter 9:30am-4:00pm Mon-Fri, 9:00am-11:30am Sat",BR19,,,active,12.824520003058,0
3863,,Multibay Metered,180,2008-04-12T00:00:00.000Z,"3P Meter 9:00am-5:30pm Mon-Fri, 9:00am-11:30am Sat",BR17,,,active,12.6022260016005,0
3864,,Multibay Metered,180,2008-04-12T00:00:00.000Z,"3P Meter 9:00am-5:30pm Mon-Fri, 9:00am-11:30am Sat",BR17,,684,active,13.2777060024284,0
3865,,Multibay Metered,180,2008-04-12T00:00:00.000Z,"3P Meter 9:00am-5:30pm Mon-Fri, 9:00am-11:30am Sat",BR17,,684,active,13.5024370032669,0
3866,,Multibay Metered,180,2008-04-12T00:00:00.000Z,"3P Meter 9:00am-5:30pm Mon-Fri, 9:00am-11:30am Sat",BR17,,684,active,13.7253099995857,0
3867,8 Esperey St,Unrestricted,,2014-07-24T00:00:00.000Z,,,,835,active,25.0284713450248,0
3868,5 Esperey St,Unrestricted,,2014-07-24T00:00:00.000Z,,,,835,active,21.7305865512301,0
3869,6 Esperey St,Unrestricted,,2014-07-24T00:00:00.000Z,,,,835,active,34.4152777593701,0
3870,3 Esperey St,Unrestricted,,2014-07-24T00:00:00.000Z,,,,835,active,34.9636622865374,0
3871,1 Esperey St,Unrestricted,,2014-07-24T00:00:00.000Z,,,,835,active,12.0783186519695,0
3872,2 Esperey St,Unrestricted,,2014-07-24T00:00:00.000Z,,,,835,active,32.22488551364,0
3873,2 Esperey St,Unrestricted,,2014-07-24T00:00:00.000Z,,,,835,active,14.404755657774,0
3874,1 Esperey St,Unrestricted,,2014-07-24T00:00:00.000Z,,,,835,active,36.6504893674274,0
3875,16 King St,Signed,120,2014-07-28T00:00:00.000Z,2P 8-6 Mon-Fri  Resident Area H,,,883,active,12.0003708676044,0
3876,16 King St,Signed,120,2014-07-28T00:00:00.000Z,2P 8-6 Mon-Fri  Resident Area H,,,883,active,12.0001065333624,0
3877,12 King St,Signed,120,2014-07-28T00:00:00.000Z,2P 8-6 Mon-Fri  Resident Area H,,,883,active,11.9996508686096,0
3878,10 King St,Signed,120,2014-07-28T00:00:00.000Z,2P 8-6 Mon-Fri  Resident Area H,,,883,active,12.0001734377943,0
3879,8 King St,Signed,120,2014-07-28T00:00:00.000Z,2P 8-6 Mon-Fri  Resident Area H,,,883,active,11.9996508683955,0
3880,4 King St,Signed,120,2014-07-28T00:00:00.000Z,2P 8-6 Mon-Fri  Resident Area H,,,883,active,12.0002091431785,0
3881,2 King St,Signed,120,2014-07-28T00:00:00.000Z,2P 8-6 Mon-Fri  Resident Area H,,,,active,11.9999443768028,0
3882,,Motorbike,,2009-12-14T00:00:00.000Z,Motorbike Parking,,,204,Active,3.0012610162721,0
3883,,Motorbike,,2009-12-14T00:00:00.000Z,Motorbike Parking,,,204,Active,3.00126101504176,0
3884,5MinP and Taxi Zone,Taxi Zone,,2008-04-18T00:00:00.000Z,Taxi Zone 5.30pm-9am Daily,,,411,Active,12.8271954993535,0
3885,,Metered,180,2010-02-15T00:00:00.000Z,,,,,active,14.1518530027998,0
3886,,Metered,180,2010-02-15T00:00:00.000Z,,,,220,active,14.1518530022564,0
3887,,Multibay Metered,60,2008-04-16T00:00:00.000Z,,GE14,4,,Active,13.265346250766,0
3888,,Multibay Metered,60,2008-04-16T00:00:00.000Z,,GE14,3,,Active,13.265346250766,0
3889,108-116 Brisbane St(St John St side/Myer),Taxi Zone,,,,,,,active,24.2517272969847,0
3890,12-14 St John St,Signed,30,2014-07-30T00:00:00.000Z,1/2P,,,,active,25.7389739524733,0
3891,5 Galvin St,Permit,120,,2P 8am-5pm Mon-Fri Permit S,,,1144,active,9.96727847105539,0
3898,,Motorbike,,2010-11-19T00:00:00.000Z,Motorbikes Only,,,334,Active,2.99700943825793,0
3899,,Motorbike,,2010-11-19T00:00:00.000Z,Motorbikes Only,,,334,Active,2.99700943708499,0
3900,,Multibay Metered,180,2008-04-30T00:00:00.000Z,"3P Meter 9:00am-5:30pm Mon-Fri, 9:00am-11:30am Sat",CI14,3,,Active,13.5452369971799,0
3904,,Motorbike,,2010-09-27T00:00:00.000Z,Motorbike Only,,,313,Active,2.63662133661747,0
3905,,Motorbike,,2009-08-25T00:00:00.000Z,Motorbike Parking,,,154,Active,2.9080612886006,0
3906,,Motorbike,,2009-08-25T00:00:00.000Z,Motorbike Parking,,,154,Active,2.90806128918064,0
3907,,Signed,15,2008-04-14T00:00:00.000Z,1/4P 8:00am-6:00pm Mon-Fri,,,,Active,13.0505150010229,0
3908,,Motorbike,,2010-09-27T00:00:00.000Z,Motorbike Only,,,311,Active,2.43842930544626,0
3909,,Motorbike,,2010-09-27T00:00:00.000Z,Motorbike Only,,,311,Active,2.43842930487163,0
3910,36 Brisbane St,Motorbike,,2010-09-27T00:00:00.000Z,Motorbike Only,,,311,Active,2.43842930487163,0
3911,36 Brisbane St,Motorbike,,2010-09-27T00:00:00.000Z,Motorbike Only,,,311,Active,2.43842930487163,0
3912,69 William St,Accessible,,,,,,,active,15.8587163218666,0
3913,,Motorbike,,2010-09-27T00:00:00.000Z,Motorbike Only,,,310,Active,2.32007549975682,0
3914,,Motorbike,,2010-09-27T00:00:00.000Z,Motorbike Only,,,310,Active,2.32007549975682,0
3915,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,11.2959648660978,0
3916,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,11.2670395933894,0
3917,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,12.4345144506151,0
3918,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,14.928029219997,0
3919,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,12.6079786582166,0
3920,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,14.2195228532345,0
3921,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,13.4507818989047,0
3922,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,13.0672223198349,0
3923,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,13.9383993275199,0
3924,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,13.805063080297,0
3925,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,13.2001357600786,0
3926,,Signed,15,2015-12-11T00:00:00.000Z,1/4P 7:00am-7:00pm Mon-Fri,,,,Active,12.7720971843322,0
3927,76 Cimitiere St,Unrestricted,,,,,,,active,15.5410822382338,0
3928,248,Unrestricted,,2008-04-08T00:00:00.000Z,Parking,,,,Active,11.8072645939605,0
3929,15 Clarence St,Unrestricted,,2014-09-17T00:00:00.000Z,,Area P,,895,active,12.0597674970739,0
3930,17 Clarence St,Unrestricted,,2014-09-17T00:00:00.000Z,,Area P,,895,active,14.0620578681321,0
3931,,Signed,180,2011-07-19T00:00:00.000Z,"3P 8am-6:30pm Mon-Fri; 8am-2pm Sat_Right Arrow",,,338,Active,14.3124128198337,0
3932,,Signed,180,2011-07-19T00:00:00.000Z,"3P 8am-6:30pm Mon-Fri; 8am-2pm Sat_Right Arrow",,,338,Active,12.8683184398733,0
3933,,Signed,180,2011-07-19T00:00:00.000Z,"3P 8am-6:30pm Mon-Fri; 8am-2pm Sat_Right Arrow",,,338,Active,14.6656817340159,0
3934,,Permit,120,2011-05-25T00:00:00.000Z,2P 8am-5pm Mon-Fri,,,397,Active,13.8613482831146,0
3935,,Permit,120,2011-05-25T00:00:00.000Z,2P 8am-5pm Mon-Fri,,,397,Active,10.8472510304344,0
3936,,Permit,120,2011-05-25T00:00:00.000Z,2P 8am-5pm Mon-Fri,,,397,Active,11.4872748717129,0
3937,,Permit,120,2011-05-25T00:00:00.000Z,2P 8am-5pm Mon-Fri,,,397,Active,10.9476906817948,0
3938,,Unrestricted,,2008-04-04T00:00:00.000Z,P 90 degree Angle,,,,Active,14.7636620482186,0
3939,,Unrestricted,,2008-04-04T00:00:00.000Z,P 90 degree Angle,,,,Active,15.9813110244281,0
3940,,Unrestricted,,2008-04-04T00:00:00.000Z,P 90 degree Angle,,,,Active,14.9549947305497,0
3941,,Unrestricted,,2008-04-04T00:00:00.000Z,P 90 degree Angle,,,,Active,14.7542798713476,0
3942,,Unrestricted,,2008-04-04T00:00:00.000Z,P 90 degree Angle,,,,Active,14.827145099351,0
3943,,Unrestricted,,2008-04-04T00:00:00.000Z,P 90 degree Angle,,,,Active,15.4588131408353,0
3944,,Unrestricted,,2008-04-04T00:00:00.000Z,P 90 degree Angle,,,,Active,14.4180917173,0
3945,,Unrestricted,,2008-04-04T00:00:00.000Z,P 90 degree Angle,,,,Active,14.7636620488283,0
3946,,Unrestricted,,2008-04-04T00:00:00.000Z,P 90 degree Angle,,,,Active,15.9813110225739,0
3947,,Unrestricted,,2008-04-04T00:00:00.000Z,P 90 degree Angle,,,,Active,14.9549947320409,0
3948,,Unrestricted,,2008-04-04T00:00:00.000Z,P 90 degree Angle,,,,Active,14.7542798681676,0
3949,,Unrestricted,,2008-04-04T00:00:00.000Z,P 90 degree Angle,,,,Active,14.8271451035798,0
3950,,Unrestricted,,2008-04-04T00:00:00.000Z,P 90 degree Angle,,,,Active,15.4588131415565,0
3951,270 Glen Dhu (glen Dhu Primary School),Accessible,,2014-09-30T00:00:00.000Z,,,,900,active,24.0930452074679,0
3952,2-4 Monash St,Unrestricted,,2014-09-30T00:00:00.000Z,,,,899,active,38.1759511196935,0
3953,18 Monash St,Unrestricted,,2014-09-30T00:00:00.000Z,,,,899,active,13.3225825605312,0
3954,16 Monash St,Unrestricted,,2014-09-30T00:00:00.000Z,,,,899,active,20.2481583583926,0
3955,12-14 Monash St,Unrestricted,,2014-09-30T00:00:00.000Z,,,,899,active,45.5427992190947,0
3956,10 Monash St,Unrestricted,,2014-09-30T00:00:00.000Z,,,,899,active,22.3753151605539,0
3957,6-8 Monash St,Unrestricted,,2014-09-30T00:00:00.000Z,,,,899,active,44.6754472174024,0
3958,46 Foch St (Monash St side),Unrestricted,,2014-09-30T00:00:00.000Z,,,,899,active,19.2744709037403,0
3959,48 Foch St (Monash St side),Unrestricted,,2014-09-30T00:00:00.000Z,,,,899,active,55.5178481141285,0
3960,15 Monash St,Unrestricted,,2014-09-30T00:00:00.000Z,,,,899,active,40.5925975209523,0
3961,13 Monash St,Unrestricted,,2014-09-30T00:00:00.000Z,,,,899,active,22.2782144427515,0
3962,9-11 Monash St,Unrestricted,,2014-09-30T00:00:00.000Z,,,,899,active,37.004700342382,0
3963,7 Monash St,Unrestricted,,2014-09-30T00:00:00.000Z,,,,899,active,11.9409270144389,0
3964,3-5 Monash St,Unrestricted,,2014-09-30T00:00:00.000Z,,,,899,active,47.1815610846982,0
3966,2 Plumer St,Unrestricted,,,,,,899,active,31.6218773997493,0
3967,10-12 Plumer St,Unrestricted,,,,,,899,active,26.1302974373509,0
3968,10-12 Plumer St,Unrestricted,,,,,,899,active,15.264315868015,0
3969,8 Plumer St,Unrestricted,,,,,,899,active,22.6819534548564,0
3970,6 Plumer St,Unrestricted,,,,,,899,active,14.3203567733252,0
3971,4 Plumer St,Unrestricted,,,,,,899,active,21.4372141033841,0
3972,61-63 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,42.3282730524746,0
3973,52 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,49.1773463510661,0
3974,52 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,14.1296046309627,0
3975,69 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,17.1135897977023,0
3976,65-67 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,49.2989335316793,0
3977,50 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,21.1496682409345,0
3978,Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,30.8430315187082,0
3979,57 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,20.2286992966125,0
3980,59 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,13.1308972395178,0
3981,15 Abbott St,Permit,120,2013-04-29T00:00:00.000Z,1P 8am-6pm Mon-Sat,,,680,active,39.2548379015359,0
3982,36 Erina St,Permit,60,2014-10-07T00:00:00.000Z,1P 8am - 6pm Mon-Sat,,,680,active,13.0274188145242,0
3983,34 Erina St,Permit,60,,1P 8am-6pm Mon-Sat,,,680,active,32.9524794777533,0
3984,,Signed,120,2010-01-28T00:00:00.000Z,2P 9am-5pm Mon-Fri Feb-Nov,,,216,active,15.4772797285034,0
3985,,Signed,120,2010-01-28T00:00:00.000Z,2P 9am-5pm Mon-Fri Feb-Nov,,,216,active,15.4772797285034,0
3986,,Signed,120,2010-01-28T00:00:00.000Z,2P 9am-5pm Mon-Fri Feb-Nov,,,216,active,13.752173498869,0
3987,,Signed,180,2009-09-25T00:00:00.000Z,"3P, 8am-4pm, Mon-Fri",,,169,active,13.9518238268123,0
3988,,Signed,180,2009-09-25T00:00:00.000Z,"3P, 8am-4pm, Mon-Fri",,,169,active,16.2552030021443,0
3991,97C-97D Elizabeth Street,Permit,60,2014-10-28T00:00:00.000Z,1P 8am-5pm Mon-Fri,,,905,active,11.2156501812439,0
3992,97C-97D Elizabeth Street,Permit,60,2014-10-28T00:00:00.000Z,1P 8am-5pm Mon-Fri,,,905,active,11.1720990862701,0
4000,27 David St,Signed,15,2014-11-05T00:00:00.000Z,1/4P 8am-6pm Mon-Fri,,,907,active,32.9920440359893,0
4001,253 Wellington St (Howick St side),Signed,15,2014-11-06T00:00:00.000Z,1/4P 9am-5pm Mon-Fri,,,908,active,9.96713535342205,0
4002,253 Wellington St (Howick St side),Signed,15,2014-11-06T00:00:00.000Z,1/4P 9am-5pm Mon-Fri,,,908,active,8.2955315799356,0
4003,253 Wellington St (Howick St side),Signed,15,2014-11-06T00:00:00.000Z,1/4P 9am-5pm Mon-Fri,,,908,active,8.5775589075291,0
4004,25 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,19.6726946831785,0
4005,44-46 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,37.9272265193652,0
4006,43 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,17.5617269680332,0
4007,34 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,40.2829818825565,0
4008,55  Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,19.7597710522396,0
4009,40 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,19.4342432114499,0
4010,42 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,16.5360149047574,0
4011,53 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,21.3046644375609,0
4012,51 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,21.3046644329285,0
4013,49 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,18.3959419679705,0
4014,2 Birdwood St (Foch St side),Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,40.9487738847671,0
4015,39 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,19.4141553093859,0
4016,47 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,13.9262157814693,0
4017,38 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,26.0075122058415,0
4018,45 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,17.052502538017,0
4019,37  Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,20.9199276397221,0
4020,35 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,12.0284918952967,0
4021,36 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,46.4570201005756,0
4022,41 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,18.7210384127774,0
4023,31 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,16.1664006570556,0
4024,24 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,63.2644269265961,0
4025,28-30 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,61.6163752039552,0
4026,33 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,16.6106158864679,0
4027,29 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,15.1107294065361,0
4028,27 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,13.6750834664254,0
4029,26 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,24.9276500673406,0
4030,1 Mangin St (Foch St side),Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,35.6171804952698,0
4031,15 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,28.7462193244181,0
4032,18-20 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,43.8047540744889,0
4033,2-4 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,52.9776456793129,0
4034,21 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,25.6515320564939,0
4035,23 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,17.4950390616922,0
4036,19 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,25.6515320564939,0
4037,2 Mangin St (Foch St side),Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,14.1158137086824,0
4038,7 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,25.2173390712156,0
4039,14 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,26.9568861353846,0
4040,11-13 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,65.5621679268889,0
4041,3 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,23.2532447687112,0
4042,16 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,24.1890602947339,0
4043,9 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,26.9537526789664,0
4044,5 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,15.3431443757595,0
4045,2 Mangin St (Foch St side),Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,22.1029372266575,0
4046,1 Foch St,Unrestricted,,2014-10-06T00:00:00.000Z,,,,899,active,25.7862215340228,0
4047,,Signed,120,2014-12-16T00:00:00.000Z,,,,897,Active,7.71646281396209,0
4048,,Unrestricted,,2012-02-02T00:00:00.000Z,,,,898,Active,15.2274963593009,0
4049,1-5 Innes St,Signed,120,,2P 8am-6pm Mon-Fri,,,,active,112.392622514848,0
4052,1 Dapple St,Unrestricted,,2014-12-03T00:00:00.000Z,,,,913,active,13.0001841850263,0
4053,1 Dapple St,Unrestricted,,2014-12-03T00:00:00.000Z,,,,913,active,13.0001841902974,0
4054,1 Dapple St,Unrestricted,,2014-12-03T00:00:00.000Z,,,,913,active,13.0001841902974,0
4055,1 Dapple St,Unrestricted,,2014-12-03T00:00:00.000Z,,,,913,active,11.0002415343418,0
4056,1 Dapple St,Unrestricted,,2014-12-03T00:00:00.000Z,,,,913,active,11.0002415295901,0
4058,161 George St,Signed,120,2015-05-18T00:00:00.000Z,2P 9am-5pm Mon-Fri Permit C,,,915,active,12.8859759836534,0
4059,161 George St,Signed,120,2015-05-18T00:00:00.000Z,2P 9am-5pm Mon-Fri Permit C,,,915,active,10.5215687795866,0
4060,181-185 George St,Signed,120,2015-05-18T00:00:00.000Z,2P 9am-5pm Mon-Fri Permit C,,,915,active,11.3133813598887,0
4061,181-185 George St,Signed,120,2015-05-18T00:00:00.000Z,2P 9am-5pm Mon-Fri Permit C,,,915,active,11.6470362399556,0
4062,161 George St,Signed,120,2015-05-18T00:00:00.000Z,2P 9am-5pm Mon-Fri Permit C,,,915,active,12.4962642073961,0
4063,165 George St,Signed,120,2015-05-18T00:00:00.000Z,2P 9am-5pm Mon-Fri Permit C,,,915,active,12.8859759859093,0
4064,167 George St,Signed,120,2015-05-18T00:00:00.000Z,2P 9am-5pm Mon-Fri Permit C,,,915,active,12.8859759836534,0
4065,171 George St,Signed,120,2015-05-18T00:00:00.000Z,2P 9am-5pm Mon-Fri Permit C,,,915,active,10.7790454532567,0
4066,82-90 Balfour St,Signed,15,,1/4P 730am-530pm Mon-Fri,,,920,active,32.7364762855854,0
4067,5 Belhaven Cres (Olive St side),Unrestricted,,,,,,910,active,34.3342875334032,0
4068,355 Wellington St (Cridge St side),Signed,15,2015-01-06T00:00:00.000Z,"1/4P 8am-5:30pm Mon-Fri, 8am-12pm Sat",,,921,active,26.4410654106544,0
4069,,No Parking,,2012-08-07T00:00:00.000Z,No Parking 7am-6pm Mon-Fri,,,522,Active,12.3202053122349,0
